Id,sustain_app__Data_Source__c,sustain_app__EconomicSectorCategory__c,sustain_app__EconomicSectorCode__c,sustain_app__EconomicSector__c,sustain_app__GhgScope3Category__c,sustain_app__Total_tCO2e_per_Million__c,sustain_app__EmissionFactorScope3Dataset__c,Name,RecordTypeId,sustain_app__EmissionFactorScope3Dataset__r.Name,RecordType.$$DeveloperName$NamespacePrefix$SobjectType
a0F1g000002oOp8EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339950,Sign manufacturing,PurchasedGoodsServices,13.6974354,a0E1g000004Gh1XEAS,Sign manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOp9EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Miscellaneous manufacturing,339990,All other miscellaneous manufacturing,PurchasedGoodsServices,12.36480841,a0E1g000004Gh1XEAS,All other miscellaneous manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpAEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311111,Dog and cat food manufacturing,PurchasedGoodsServices,42.37617494,a0E1g000004Gh1XEAS,Dog and cat food manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpBEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311119,Other animal food manufacturing,PurchasedGoodsServices,28.21679433,a0E1g000004Gh1XEAS,Other animal food manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpCEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311210,Flour milling and malt manufacturing,PurchasedGoodsServices,89.85017638,a0E1g000004Gh1XEAS,Flour milling and malt manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpDEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311221,Wet corn milling,PurchasedGoodsServices,952.1578521,a0E1g000004Gh1XEAS,Wet corn milling,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrtEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Amusements, gambling, and recreation industries",713900,Other amusement and recreation industries,PurchasedGoodsServices,20.80963577,a0E1g000004Gh1XEAS,Other amusement and recreation industries,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOruEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Accommodation,721000,Accommodation,BusinessTravel,23.7286594,a0E1g000004Gh1XEAS,Accommodation,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrvEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food services and drinking places,722110,Full-service restaurants,BusinessTravel,18.40720201,a0E1g000004Gh1XEAS,Full-service restaurants,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrwEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food services and drinking places,722211,Limited-service restaurants,BusinessTravel,11.6715424,a0E1g000004Gh1XEAS,Limited-service restaurants,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrxEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food services and drinking places,722A00,All other food and drinking places,BusinessTravel,5.654069736,a0E1g000004Gh1XEAS,All other food and drinking places,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOryEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",811100,Automotive repair and maintenance,PurchasedGoodsServices,8.811516481,a0E1g000004Gh1XEAS,Automotive repair and maintenance,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOrzEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",811200,Electronic and precision equipment repair and maintenance,PurchasedGoodsServices,9.932041998,a0E1g000004Gh1XEAS,Electronic and precision equipment repair and maintenance,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs0EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",811300,Commercial and industrial machinery and equipment repair and maintenance,PurchasedGoodsServices,4.160654287,a0E1g000004Gh1XEAS,Commercial and industrial machinery and equipment repair and maintenance,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs1EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",811400,Personal and household goods repair and maintenance,PurchasedGoodsServices,4.695965744,a0E1g000004Gh1XEAS,Personal and household goods repair and maintenance,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmSEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233210,Health care structures,UpstreamLeasedAssets,92.24950439,a0E1g000004Gh1XEAS,Health care structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmTEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233230,Manufacturing structures,UpstreamLeasedAssets,58.5478337,a0E1g000004Gh1XEAS,Manufacturing structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmUEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233240,Power and communication structures,UpstreamLeasedAssets,66.89953521,a0E1g000004Gh1XEAS,Power and communication structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmVEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233262,Educational and vocational structures,UpstreamLeasedAssets,86.32450076,a0E1g000004Gh1XEAS,Educational and vocational structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmWEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233293,Highways and streets,UpstreamTransportationDistr,229.8546298,a0E1g000004Gh1XEAS,Highways and streets,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmXEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,2332A0,"Commercial structures, including farm structures",UpstreamLeasedAssets,135.3397695,a0E1g000004Gh1XEAS,"Commercial structures, including farm structures",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmYEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,2332B0,Other nonresidential structures,UpstreamLeasedAssets,124.9103346,a0E1g000004Gh1XEAS,Other nonresidential structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmZEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233411,Single-family residential structures,UpstreamLeasedAssets,149.5754819,a0E1g000004Gh1XEAS,Single-family residential structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpEEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,31122A,Soybean and other oilseed processing,PurchasedGoodsServices,49.06635414,a0E1g000004Gh1XEAS,Soybean and other oilseed processing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpFEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311225,Fats and oils refining and blending,PurchasedGoodsServices,56.35115396,a0E1g000004Gh1XEAS,Fats and oils refining and blending,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpGEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311230,Breakfast cereal manufacturing,PurchasedGoodsServices,110.7394276,a0E1g000004Gh1XEAS,Breakfast cereal manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpHEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311300,Sugar and confectionery product manufacturing,PurchasedGoodsServices,150.0179081,a0E1g000004Gh1XEAS,Sugar and confectionery product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpIEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311410,Frozen food manufacturing,PurchasedGoodsServices,63.73498173,a0E1g000004Gh1XEAS,Frozen food manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpJEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311420,"Fruit and vegetable canning, pickling, and drying",PurchasedGoodsServices,95.11693093,a0E1g000004Gh1XEAS,"Fruit and vegetable canning, pickling, and drying",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpKEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,31151A,Fluid milk and butter manufacturing,PurchasedGoodsServices,31.33970276,a0E1g000004Gh1XEAS,Fluid milk and butter manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpLEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311513,Cheese manufacturing,PurchasedGoodsServices,26.87523789,a0E1g000004Gh1XEAS,Cheese manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpMEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311514,"Dry, condensed, and evaporated dairy product manufacturing",PurchasedGoodsServices,62.08602474,a0E1g000004Gh1XEAS,"Dry, condensed, and evaporated dairy product manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs2EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",812100,Personal care services,PurchasedGoodsServices,5.525852803,a0E1g000004Gh1XEAS,Personal care services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs3EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",812200,Death care services,PurchasedGoodsServices,9.110558258,a0E1g000004Gh1XEAS,Death care services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs4EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",812300,Dry-cleaning and laundry services,PurchasedGoodsServices,74.99029071,a0E1g000004Gh1XEAS,Dry-cleaning and laundry services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs5EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",812900,Other personal services,PurchasedGoodsServices,3.741011126,a0E1g000004Gh1XEAS,Other personal services,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs6EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",813100,Religious organizations,PurchasedGoodsServices,12.20117375,a0E1g000004Gh1XEAS,Religious organizations,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs7EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",813A00,"Grantmaking, giving, and social advocacy organizations",PurchasedGoodsServices,1.478386629,a0E1g000004Gh1XEAS,"Grantmaking, giving, and social advocacy organizations",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs8EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",813B00,"Civic, social, professional, and similar organizations",PurchasedGoodsServices,15.52672847,a0E1g000004Gh1XEAS,"Civic, social, professional, and similar organizations",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOs9EAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,"Other services, except government",814000,Private households,PurchasedGoodsServices,0,a0E1g000004Gh1XEAS,Private households,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsAEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Federal general government,S00500,Federal general government (defense),PurchasedGoodsServices,32.1464457,a0E1g000004Gh1XEAS,Federal general government (defense),0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsBEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Federal general government,S00600,Federal general government (nondefense),PurchasedGoodsServices,7.798884284,a0E1g000004Gh1XEAS,Federal general government (nondefense),0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsCEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Federal government enterprises,491000,Postal service,PurchasedGoodsServices,36.11627051,a0E1g000004Gh1XEAS,Postal service,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsDEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Federal government enterprises,S00101,Federal electric utilities,FuelEnergyRelated,5554.809938,a0E1g000004Gh1XEAS,Federal electric utilities,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmaEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,233412,Multifamily residential structures,UpstreamLeasedAssets,106.7556036,a0E1g000004Gh1XEAS,Multifamily residential structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmbEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Construction,2334A0,Other residential structures,UpstreamLeasedAssets,102.0033309,a0E1g000004Gh1XEAS,Other residential structures,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmcEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Wood products,321100,Sawmills and wood preservation,UpstreamLeasedAssets,29.96612631,a0E1g000004Gh1XEAS,Sawmills and wood preservation,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmdEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Wood products,321200,"Veneer, plywood, and engineered wood product manufacturing",CapitalGoods,106.8843234,a0E1g000004Gh1XEAS,"Veneer, plywood, and engineered wood product manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmeEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Wood products,321910,Millwork,CapitalGoods,20.59102195,a0E1g000004Gh1XEAS,Millwork,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmfEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Wood products,3219A0,All other wood product manufacturing,CapitalGoods,58.24987631,a0E1g000004Gh1XEAS,All other wood product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmgEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327100,Clay product and refractory manufacturing,CapitalGoods,318.3538727,a0E1g000004Gh1XEAS,Clay product and refractory manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmhEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327200,Glass and glass product manufacturing,CapitalGoods,333.2096083,a0E1g000004Gh1XEAS,Glass and glass product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmiEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327310,Cement manufacturing,CapitalGoods,7237.146672,a0E1g000004Gh1XEAS,Cement manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmjEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327320,Ready-mix concrete manufacturing,CapitalGoods,97.50670034,a0E1g000004Gh1XEAS,Ready-mix concrete manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmkEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327330,"Concrete pipe, brick, and block manufacturing",CapitalGoods,77.62472344,a0E1g000004Gh1XEAS,"Concrete pipe, brick, and block manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOmlEAE,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Nonmetallic mineral products,327390,Other concrete product manufacturing,CapitalGoods,48.28639116,a0E1g000004Gh1XEAS,Other concrete product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpNEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311520,Ice cream and frozen dessert manufacturing,PurchasedGoodsServices,30.79138017,a0E1g000004Gh1XEAS,Ice cream and frozen dessert manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpOEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,31161A,"Animal (except poultry) slaughtering, rendering, and processing",PurchasedGoodsServices,33.3371702,a0E1g000004Gh1XEAS,"Animal (except poultry) slaughtering, rendering, and processing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpPEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311615,Poultry processing,PurchasedGoodsServices,38.65387191,a0E1g000004Gh1XEAS,Poultry processing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpQEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311700,Seafood product preparation and packaging,PurchasedGoodsServices,66.17416708,a0E1g000004Gh1XEAS,Seafood product preparation and packaging,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpREAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311810,Bread and bakery product manufacturing,PurchasedGoodsServices,46.11411856,a0E1g000004Gh1XEAS,Bread and bakery product manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpSEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,3118A0,"Cookie, cracker, pasta, and tortilla manufacturing",PurchasedGoodsServices,39.37569392,a0E1g000004Gh1XEAS,"Cookie, cracker, pasta, and tortilla manufacturing",0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpTEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311910,Snack food manufacturing,PurchasedGoodsServices,49.7002588,a0E1g000004Gh1XEAS,Snack food manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpUEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311920,Coffee and tea manufacturing,PurchasedGoodsServices,30.40997862,a0E1g000004Gh1XEAS,Coffee and tea manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpVEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311930,Flavoring syrup and concentrate manufacturing,PurchasedGoodsServices,25.02535692,a0E1g000004Gh1XEAS,Flavoring syrup and concentrate manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpWEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311940,Seasoning and dressing manufacturing,PurchasedGoodsServices,16.89193386,a0E1g000004Gh1XEAS,Seasoning and dressing manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOpXEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Food and beverage and tobacco products,311990,All other food manufacturing,PurchasedGoodsServices,37.67053459,a0E1g000004Gh1XEAS,All other food manufacturing,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsEEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,Federal government enterprises,S00102,Other federal government enterprises,PurchasedGoodsServices,35.13887269,a0E1g000004Gh1XEAS,Other federal government enterprises,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsFEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,State and local general government,S00700,State and local general government,PurchasedGoodsServices,37.55033819,a0E1g000004Gh1XEAS,State and local general government,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
a0F1g000002oOsGEAU,USEEIO v1.2 - https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-technical-content,State and local government enterprises,S00201,State and local government passenger transit,PurchasedGoodsServices,129.8797143,a0E1g000004Gh1XEAS,State and local government passenger transit,0121g0000026jUXAAY,USEEIO Dataset v1.2  - Validated,EEIO;sustain_app;sustain_app__EmissionFactorScope3__c
